account_rewards,date
-34035.538800000904,2013-09-10
-43499.83480000036,2013-09-11
-55067.62639999891,2013-09-12
-44690.62160000138,2013-09-13
-145168.10879999926,2013-09-16
42350.37080000001,2013-09-17
-4039.0091999990614,2013-09-18
-70500.36040000082,2013-09-23
-145139.99800000023,2013-09-24
-89794.12879999992,2013-09-25
10418.084399998768,2013-09-26
-58957.74919999687,2013-09-27
-54021.81479999948,2013-09-30
-66207.00440000006,2013-10-08
-158015.57240000015,2013-10-09
10004.831599999623,2013-10-10
-114902.97200000157,2013-10-11
-22984.799600001148,2013-10-14
-201413.68280000062,2013-10-15
-57863.7731999981,2013-10-16
-54534.17280000004,2013-10-17
74246.30920000447,2013-10-18
-132198.3664000032,2013-10-21
-120397.8580000017,2013-10-22
-92833.13800000277,2013-10-23
-278960.85479999485,2013-10-24
-170021.38760000066,2013-10-25
-90482.14080000158,2013-10-28
-55249.895599998636,2013-10-29
-103218.28840000255,2013-10-30
-8237.682399999632,2013-10-31
-169044.85239999817,2013-11-01
-39396.97680000051,2013-11-04
-161439.72519999836,2013-11-05
-143658.15600000098,2013-11-06
-170585.85279999935,2013-11-07
16587.618399998028,2013-11-08
24018.61400000319,2013-11-11
-152361.90080000242,2013-11-12
47148.26760000014,2013-11-13
16846.0344000003,2013-11-14
70008.66120000121,2013-11-15
-113133.63840000377,2013-11-18
-42307.17559999933,2013-11-19
-87641.5043999973,2013-11-20
-96991.34040000224,2013-11-21
-67955.12239999791,2013-11-22
-66163.30200000189,2013-11-25
-11052.393199998038,2013-11-26
36225.14959999789,2013-11-27
-17096.87319999974,2013-11-28
-155694.4343999998,2013-11-29
18375.976399999,2013-12-02
28664.614000000205,2013-12-03
-122810.716399999,2013-12-04
-122781.95999999877,2013-12-05
-74088.26560000137,2013-12-06
-75014.92600000185,2013-12-09
-131282.7151999982,2013-12-10
-51399.82039999953,2013-12-11
-48404.40160000081,2013-12-12
-159812.90160000182,2013-12-13
-65983.43959999926,2013-12-16
21207.48600000226,2013-12-17
-158230.95160000212,2013-12-18
-229110.24759999948,2013-12-19
-38878.47799999903,2013-12-20
-78731.07599999923,2013-12-23
-20406.56600000094,2013-12-24
-119238.16519999914,2013-12-25
56024.143199998325,2013-12-26
-46898.23679999907,2013-12-27
-35650.83440000022,2013-12-30
6038.2951999991255,2013-12-31
-132379.82359999735,2014-01-02
-202254.41720000244,2014-01-03
-36314.4103999997,2014-01-06
-74085.97720000031,2014-01-07
-91665.8455999955,2014-01-08
-78254.61000000521,2014-01-09
-169388.3967999984,2014-01-10
1934.4335999990226,2014-01-13
-17913.310800000523,2014-01-14
-59575.361599996206,2014-01-15
-193357.40640000327,2014-01-16
-199041.47519999923,2014-01-17
-16191.079600000525,2014-01-20
90257.95920000102,2014-01-21
-51644.937199999404,2014-01-22
26454.748400001336,2014-01-23
-155967.78320000172,2014-01-24
-65823.52799999954,2014-01-27
-67900.57680000197,2014-01-28
-81490.18279999851,2014-01-29
-75756.49559999883,2014-01-30
154228.87399999727,2014-02-07
32191.89880000234,2014-02-10
-52693.49800000124,2014-02-11
-145168.21200000148,2014-02-12
1462.2187999999217,2014-02-13
-38672.08839999747,2014-02-14
-132060.6219999997,2014-02-17
-14437.587600001349,2014-02-18
-58652.42840000181,2014-02-19
-90831.65359999765,2014-02-20
-135743.60999999844,2014-02-21
-233026.68440000052,2014-02-24
-71602.28160000213,2014-02-25
-165593.3403999992,2014-02-26
12342.04999999903,2014-02-27
-28433.791199999894,2014-02-28
-91159.73800000027,2014-03-03
-122140.4408000007,2014-03-04
-65877.83119999904,2014-03-05
19577.38080000072,2014-03-06
-246348.0563999993,2014-03-07
14946.693199999127,2014-03-10
-97801.82239999855,2014-03-11
28679.443999998493,2014-03-12
-112260.11080000049,2014-03-13
2161.5980000028953,2014-03-14
-94811.66560000056,2014-03-17
-144395.6288000025,2014-03-18
-195571.91080000068,2014-03-19
58410.66640000214,2014-03-20
-30017.33559999981,2014-03-21
-89096.66319999928,2014-03-24
-25112.22439999804,2014-03-25
-149551.80160000213,2014-03-26
-87714.31720000037,2014-03-27
-80043.44760000179,2014-03-28
-5202.745999998299,2014-03-31
-54861.25560000282,2014-04-01
-56480.05119999761,2014-04-02
-10685.649999995467,2014-04-03
127346.18479999581,2014-04-04
-20902.157999999734,2014-04-08
52353.00879999842,2014-04-09
36050.23799999913,2014-04-10
-77642.06879999566,2014-04-11
-143689.194800004,2014-04-14
-80512.19799999874,2014-04-15
-107031.53519999843,2014-04-16
-60437.16160000127,2014-04-17
-127802.63280000084,2014-04-18
-25212.794399997998,2014-04-21
-109995.0356000018,2014-04-22
-94758.51080000227,2014-04-23
-185773.98919999728,2014-04-24
-197120.87999999896,2014-04-25
6374.462799999733,2014-04-28
7463.489599998422,2014-04-29
-39028.794799997726,2014-04-30
-53224.34160000216,2014-05-05
-110370.91159999999,2014-05-06
-59627.63400000071,2014-05-07
-74650.84279999638,2014-05-08
84958.15679999722,2014-05-09
-89192.59039999933,2014-05-12
-57084.24599999947,2014-05-13
-183118.96840000074,2014-05-14
-56049.308000000965,2014-05-15
-153984.87960000077,2014-05-16
-43026.411199998925,2014-05-19
-17469.955999998623,2014-05-20
-90792.555200001,2014-05-21
19865.681600000302,2014-05-22
-20203.12399999855,2014-05-23
-104530.58360000004,2014-05-26
-990.9768000024969,2014-05-27
-61218.72199999951,2014-05-28
-59288.35000000114,2014-05-29
-70396.74759999929,2014-05-30
-141175.09119999874,2014-06-03
9882.369999997081,2014-06-04
-93222.55159999707,2014-06-05
-31321.88600000146,2014-06-06
-3768.4483999988556,2014-06-09
-20717.31640000019,2014-06-10
-63468.068800000714,2014-06-11
-13890.232000000635,2014-06-12
-9847.110399997357,2014-06-13
-99266.2568000013,2014-06-16
-103366.12679999905,2014-06-17
-150550.14520000012,2014-06-18
-28627.87400000012,2014-06-19
-26208.040400001268,2014-06-20
-22331.116800000334,2014-06-23
-119842.2471999981,2014-06-24
-39475.740800001535,2014-06-25
-10141.61319999791,2014-06-26
6172.045999998218,2014-06-27
-45881.25919999765,2014-06-30
-57610.436400001185,2014-07-01
13953.079599997567,2014-07-02
-86600.89159999897,2014-07-03
-105496.99039999732,2014-07-04
-85237.17320000069,2014-07-07
-121136.86959999942,2014-07-08
-59691.07520000041,2014-07-09
-38697.97960000239,2014-07-10
12674.6948000005,2014-07-11
-3154.7024000002475,2014-07-14
-108916.34040000019,2014-07-15
-92454.30599999761,2014-07-16
-9857.770800002345,2014-07-17
33733.626000000266,2014-07-18
-887.0304000012617,2014-07-21
-31001.53759999933,2014-07-22
42398.87320000086,2014-07-23
-5178.002399998556,2014-07-24
11739.408399999002,2014-07-25
-76551.28839999935,2014-07-28
-56146.096800002924,2014-07-29
-41291.575199996434,2014-07-30
-96911.69880000153,2014-07-31
45172.097999998434,2014-08-01
-57011.93279999806,2014-08-04
-84520.92759999952,2014-08-05
-117667.81600000104,2014-08-06
-114582.41519999913,2014-08-07
32919.66359999827,2014-08-08
-89013.52559999637,2014-08-11
-57454.821200002276,2014-08-12
-115766.94840000024,2014-08-13
32623.929599997402,2014-08-14
45433.04160000262,2014-08-15
-88314.089199999,2014-08-18
-87462.19280000057,2014-08-19
-113829.78519999792,2014-08-20
-39453.48520000279,2014-08-21
-101574.86360000014,2014-08-22
-100048.7092000004,2014-08-25
-66467.52479999668,2014-08-26
-114791.65040000415,2014-08-27
26101.48480000135,2014-08-28
-3679.9335999982773,2014-08-29
18922.0387999979,2014-09-01
-18120.770799999107,2014-09-02
25793.901600000714,2014-09-03
-37584.858399998135,2014-09-04
-99254.18280000053,2014-09-05
-94563.23240000285,2014-09-09
-80351.02399999707,2014-09-10
-15520.591200003058,2014-09-11
-27703.34040000194,2014-09-12
-214316.0787999964,2014-09-15
-27264.589600000872,2014-09-16
-49020.437999999216,2014-09-17
-9950.166000001123,2014-09-18
-153560.35719999898,2014-09-19
33326.94759999958,2014-09-22
5548.434399998419,2014-09-23
-68347.2119999985,2014-09-24
-57077.61839999846,2014-09-25
-139219.85680000202,2014-09-26
-14234.590799998696,2014-09-29
97351.80639999929,2014-09-30
-125893.72080000115,2014-10-08
-135865.24399999875,2014-10-09
-21215.128400002384,2014-10-10
-89725.0575999982,2014-10-13
67656.22440000073,2014-10-14
-146843.6591999987,2014-10-15
-19736.574800003214,2014-10-16
-40832.3295999986,2014-10-17
-154196.6523999998,2014-10-20
-141123.58759999857,2014-10-21
-110879.26520000208,2014-10-22
-95904.4156,2014-10-23
-61076.177999996056,2014-10-24
28398.898799995633,2014-10-27
-9496.585600000517,2014-10-28
-22208.20199999755,2014-10-29
-3306.7936000026466,2014-10-30
-76826.38759999776,2014-10-31
-113815.89759999816,2014-11-03
-121031.4456000039,2014-11-04
-70603.8599999968,2014-11-05
-47261.00560000134,2014-11-06
82849.48079999944,2014-11-07
-75443.76519999943,2014-11-10
42149.71999999951,2014-11-11
-86015.91720000029,2014-11-12
5249.136400000592,2014-11-13
-108072.79680000064,2014-11-14
-126174.7672000009,2014-11-17
-71443.61480000115,2014-11-18
-82457.53199999656,2014-11-19
16798.095600000204,2014-11-20
66727.79839999884,2014-11-21
101970.58840000004,2014-11-24
89904.47880000091,2014-11-25
-34170.51279999893,2014-11-26
-19556.511600001977,2014-11-27
-13223.481999999964,2014-11-28
77031.02319999952,2014-12-01
11107.410000000307,2014-12-02
202144.68439999857,2014-12-03
-99131.19439999919,2014-12-04
70161.88400000104,2014-12-05
-338061.2360000016,2014-12-08
175594.31720000345,2014-12-09
-164421.10040000212,2014-12-10
-52881.81680000034,2014-12-11
25614.20440000079,2014-12-12
5812.235599997104,2014-12-15
-60817.08799999594,2014-12-16
-106431.13320000232,2014-12-17
-97513.29480000265,2014-12-18
-214401.60839999875,2014-12-19
-80745.91919999712,2014-12-22
-240007.0516000025,2014-12-23
108008.00240000057,2014-12-24
103784.18760000046,2014-12-25
-124973.32039999928,2014-12-26
-15728.298400000176,2014-12-29
54536.84719999944,2014-12-30
105348.38000000248,2014-12-31
58867.16919999638,2015-01-05
-90310.89599999857,2015-01-06
-261230.8887999969,2015-01-07
-108925.82680000296,2015-01-08
17954.02960000125,2015-01-09
-31631.918400001123,2015-01-12
-175673.77799999726,2015-01-13
39561.66719999858,2015-01-14
-10055.215999999673,2015-01-15
-582923.3684000007,2015-01-16
61966.55359999795,2015-01-19
178628.2600000032,2015-01-20
11851.077199995603,2015-01-21
-111857.92200000011,2015-01-22
28650.87560000211,2015-01-23
-41926.10239999925,2015-01-26
-260510.58999999842,2015-01-27
-209072.79159999985,2015-01-28
-146853.20639999953,2015-01-29
-70336.67159999859,2015-01-30
98101.7239999958,2015-02-02
-154105.75360000017,2015-02-03
-189864.35399999717,2015-02-04
-193120.3500000004,2015-02-05
74629.6219999989,2015-02-06
1337.2651999978673,2015-02-09
98173.70000000138,2015-02-10
-144137.27359999873,2015-02-11
-61751.291600001125,2015-02-12
70184.8296000008,2015-02-13
-8479.165999999457,2015-02-16
-295735.1868000017,2015-02-17
73081.39479999979,2015-02-25
-77323.6192000015,2015-02-26
-1230.5107999979805,2015-02-27
-250632.15279999695,2015-03-02
25809.222399996706,2015-03-03
-160257.15240000148,2015-03-04
-133096.1847999998,2015-03-05
5184.958000002532,2015-03-06
-110310.47040000014,2015-03-09
16081.94319999686,2015-03-10
283862.7163999997,2015-03-11
-11148.773599996275,2015-03-12
266520.9659999953,2015-03-13
-24487.935199998967,2015-03-16
-3139.1687999931282,2015-03-17
-199376.47320000042,2015-03-18
87266.6911999949,2015-03-19
207629.2196000002,2015-03-20
-28244.497999998337,2015-03-23
-260440.38640000203,2015-03-24
-276786.9324000004,2015-03-25
-33171.469999996516,2015-03-26
49801.372799996934,2015-03-27
18970.23159999729,2015-03-30
275892.05640000687,2015-03-31
25316.737200001822,2015-04-01
205735.528399997,2015-04-02
-21037.78840000029,2015-04-03
-182212.77400000513,2015-04-07
-31302.657199995978,2015-04-08
160405.29160000282,2015-04-09
117714.17119999538,2015-04-10
-60897.653200002365,2015-04-13
-582974.2227999917,2015-04-14
275735.8459999954,2015-04-15
-122846.74240000387,2015-04-16
-603277.4191999985,2015-04-17
296790.7212000047,2015-04-20
250833.19399999332,2015-04-21
-318287.0279999951,2015-04-22
-280683.148399999,2015-04-23
-2114.0383999981286,2015-04-24
-463885.41280000244,2015-04-27
125231.28760000085,2015-04-28
-97409.44480000166,2015-04-29
-246919.83759999872,2015-04-30
-728265.5507999979,2015-05-04
-40669.636400001335,2015-05-05
-140183.14519999918,2015-05-06
310629.3103999995,2015-05-07
118956.5079999983,2015-05-08
-32012.149199999334,2015-05-11
-150991.54880000654,2015-05-12
-346056.5043999996,2015-05-13
-403001.43759999424,2015-05-14
-39360.96679999821,2015-05-15
140735.11919999475,2015-05-18
-67295.32679999853,2015-05-19
-21788.411200002374,2015-05-20
90365.0092000009,2015-05-21
216973.45680000016,2015-05-22
179977.9184000035,2015-05-25
-83693.0539999998,2015-05-26
-896248.5092000061,2015-05-27
252211.96600000045,2015-05-28
588934.7508000032,2015-05-29
211973.43039999728,2015-06-01
1309.593600001609,2015-06-02
-2264869.246799997,2015-06-03
-178223.38360000218,2015-06-04
-25720.13560000076,2015-06-05
-171136.63239999843,2015-06-08
263370.808799997,2015-06-09
-10614.044799993164,2015-06-10
-259313.2044000066,2015-06-11
-860503.2179999969,2015-06-12
-585738.9504000033,2015-06-15
239164.007200002,2015-06-16
-641365.1591999958,2015-06-17
-554146.124400004,2015-06-18
201132.08280000117,2015-06-19
-59933.719600001656,2015-06-23
-630964.1347999987,2015-06-24
-1007568.2916000005,2015-06-25
-521111.0979999995,2015-06-26
691168.1288000005,2015-06-29
-546414.9367999994,2015-06-30
-524893.5752000002,2015-07-01
-522181.92280000023,2015-07-02
4666.992799999487,2015-07-03
-334890.0016000026,2015-07-06
-509409.7951999969,2015-07-07
404820.95519999875,2015-07-08
363260.9420000022,2015-07-09
243085.9975999958,2015-07-10
-256487.96359999888,2015-07-13
-432847.46359999623,2015-07-14
-378893.18000000215,2015-07-15
334955.9315999988,2015-07-16
82917.93400000162,2015-07-17
-34104.0068000018,2015-07-20
-96583.14399999748,2015-07-21
68363.96559999911,2015-07-22
-350669.3088000005,2015-07-23
-926239.792000001,2015-07-24
-138574.5883999994,2015-07-27
178882.1399999993,2015-07-28
-449157.3896000009,2015-07-29
-16983.62959999721,2015-07-30
-154194.65520000135,2015-07-31
212979.11399999817,2015-08-03
-280332.8919999994,2015-08-04
-75825.71919999935,2015-08-05
158644.71239999903,2015-08-06
344595.0184000012,2015-08-07
-97298.72000000013,2015-08-10
-333204.898000003,2015-08-11
78644.1436000017,2015-08-12
-90246.46439999925,2015-08-13
-158427.76280000014,2015-08-14
-634213.8099999984,2015-08-17
126007.05599999946,2015-08-18
-365165.7436000029,2015-08-19
-449619.22119999747,2015-08-20
-738650.7024000015,2015-08-21
-541978.6503999976,2015-08-24
-68354.7008000009,2015-08-25
374147.9480000019,2015-08-26
202389.76799999908,2015-08-27
-145536.49080000198,2015-08-28
-175846.05639999948,2015-08-31
-64246.82039999963,2015-09-01
-305281.22319999966,2015-09-02
205046.92360000042,2015-09-07
102388.26159999741,2015-09-08
-149512.75519999844,2015-09-09
-105926.24359999831,2015-09-10
-193734.90480000165,2015-09-11
-307634.04159999936,2015-09-14
320448.7291999998,2015-09-15
-300726.85720000137,2015-09-16
-4816.869999996941,2015-09-17
83988.62239999697,2015-09-18
-44020.418800000814,2015-09-21
-199896.16679999733,2015-09-22
6812.706000000679,2015-09-23
-203469.76240000018,2015-09-24
17415.06119999965,2015-09-25
-231912.758400001,2015-09-28
-56933.281599999726,2015-09-29
187356.8596000009,2015-09-30
-74.76360000249952,2015-10-08
187815.22360000125,2015-10-09
-41094.64079999774,2015-10-12
-81219.58480000151,2015-10-13
95711.05280000022,2015-10-14
69749.2867999988,2015-10-15
-49104.50399999992,2015-10-16
53373.62279999937,2015-10-19
-348324.1699999988,2015-10-20
45901.41959999816,2015-10-21
65292.13880000198,2015-10-22
-68877.75759999847,2015-10-23
32262.682399999063,2015-10-26
-278239.30480000115,2015-10-27
-72951.6676000016,2015-10-28
