account_value,date,daily_return
6402424.556950802,2012-04-18,0.015592050973798566
6386683.1969508035,2012-04-19,-0.0024586560700522453
6439332.996950802,2012-04-20,0.008243684300034637
6386883.236950801,2012-04-23,-0.00814521628635112
6338023.276950803,2012-04-24,-0.007650047478138133
6446544.196950801,2012-04-25,0.017122202815923915
6415232.7169508,2012-04-26,-0.004857095374419473
6450688.7169508,2012-04-27,0.005526845488600163
6694648.636950803,2012-05-02,0.0378192051585029
6692908.796950802,2012-05-03,-0.00025988518507125136
6072148.2769508,2012-05-04,-0.0927489883446212
6123001.0769508025,2012-05-07,0.008374762552000536
6151320.516950801,2012-05-08,0.004625091461538888
6024492.9969508005,2012-05-09,-0.020617933929878984
6099856.316950805,2012-05-10,0.012509487526692675
6058199.996950803,2012-05-11,-0.006829065773933607
6058190.1969508035,2012-05-14,-1.6176422047431416e-06
6059463.116950801,2012-05-15,0.0002101155557376888
6018675.116950802,2012-05-16,-0.0067312894249489386
6094071.156950799,2012-05-17,0.012527016084927789
6013022.316950802,2012-05-18,-0.013299621535851958
6091221.9569508005,2012-05-21,0.013005047358555899
6165065.836950803,2012-05-22,0.012122999378759713
6211112.436950802,2012-05-23,0.007468955112208908
6159958.7569508,2012-05-24,-0.008235832231224927
6084195.7969508,2012-05-25,-0.012299264165447577
6247135.236950801,2012-05-28,0.026780768640230157
6272476.476950803,2012-05-29,0.00405645772643326
6238016.7569508,2012-05-30,-0.005493798203409783
6235630.676950801,2012-05-31,-0.0003825061863356183
6315868.756950798,2012-06-01,0.012867676768700598
6212078.276950803,2012-06-04,-0.016433286376600464
6247264.996950801,2012-06-05,0.0056642428558177915
6224541.636950801,2012-06-06,-0.0036373292970750537
6183685.236950801,2012-06-07,-0.00656376041529938
6129327.396950801,2012-06-08,-0.008790525053762877
6293324.956950804,2012-06-11,0.02675620820672564
6385398.236950801,2012-06-12,0.014630307608429538
6457261.0369508015,2012-06-13,0.01125423933375802
6414354.6769508,2012-06-14,-0.006644668653547625
6372998.436950801,2012-06-15,-0.006447451393451598
6368178.236950802,2012-06-18,-0.0007563472747853517
6365774.0369508015,2012-06-19,-0.0003775334028890409
6241268.236950801,2012-06-20,-0.01955862700706834
6170180.796950802,2012-06-21,-0.011389903029504933
6096174.596950802,2012-06-25,-0.011994170419863948
6029015.516950801,2012-06-26,-0.011016593919995765
5983272.1969508,2012-06-27,-0.0075871955995787665
5935791.796950802,2012-06-28,-0.007935523980372228
6021405.356950802,2012-06-29,0.014423275432938754
6194045.1969508,2012-07-02,0.0286710210932255
6164141.7969508,2012-07-03,-0.004827765870148992
6165451.996950802,2012-07-04,0.0002125518917572844
6149687.116950802,2012-07-05,-0.002556970682408566
6313252.5569508,2012-07-06,0.026597359652518193
6343144.6369508,2012-07-09,0.004734814539787413
6251065.476950803,2012-07-10,-0.014516326722806783
6466305.196950801,2012-07-11,0.034432485276892244
6521138.996950802,2012-07-12,0.008479927613973315
6548043.7169508,2012-07-13,0.004125770055289246
6425345.196950803,2012-07-16,-0.018738194994387447
6345463.716950801,2012-07-17,-0.01243224722586267
6273461.7569508,2012-07-18,-0.011346997353031907
6323748.476950801,2012-07-19,0.008015784896478362
6263379.796950802,2012-07-20,-0.009546344264012796
6215053.756950799,2012-07-23,-0.0077156489893092095
6258856.116950802,2012-07-24,0.007047784574834015
6215402.516950803,2012-07-25,-0.006942738287642358
6118814.996950801,2012-07-26,-0.015540026528706008
6029532.316950802,2012-07-27,-0.014591498524549662
5984754.716950801,2012-07-30,-0.007426380297210988
5990817.396950801,2012-07-31,0.0010130206310423606
6076547.0369508,2012-08-01,0.014310174108066231
6124993.236950802,2012-08-02,0.007972652841392591
6189111.076950802,2012-08-03,0.010468230334229611
6307458.9169507995,2012-08-06,0.019121944739486585
6312854.436950802,2012-08-07,0.0008554189684062408
6207687.876950804,2012-08-08,-0.016659113725865482
6349706.516950803,2012-08-09,0.02287786416055404
6289916.516950801,2012-08-10,-0.009416183226797936
6181589.276950803,2012-08-13,-0.01722236530613175
6148459.676950801,2012-08-14,-0.0053593984517106286
6060990.556950802,2012-08-15,-0.014226184214544246
6014076.076950799,2012-08-16,-0.007740398134460258
5984057.836950799,2012-08-17,-0.004991330275159855
5954176.9969508005,2012-08-20,-0.004993407619740653
6007963.716950803,2012-08-21,0.00903344324959554
5909553.316950802,2012-08-22,-0.01637999239615029
5927604.916950801,2012-08-23,0.0030546471165968647
5905253.836950803,2012-08-24,-0.0037706764052513053
5764800.596950802,2012-08-27,-0.023784454297484436
5784810.596950801,2012-08-28,0.003471065419085484
5722768.116950803,2012-08-29,-0.010725066786577364
5662956.5169508,2012-08-30,-0.01045151555640389
5635784.556950803,2012-08-31,-0.004798193296851938
5727473.396950803,2012-09-03,0.016269046318833524
5696720.396950804,2012-09-04,-0.00536938329846659
5748439.716950801,2012-09-05,0.009078788565378915
5776577.596950801,2012-09-06,0.004894872588996346
6060718.116950802,2012-09-07,0.04918838451161567
6059635.5169508,2012-09-10,-0.00017862569733673173
6034770.196950801,2012-09-11,-0.004103434922850258
6038045.9169507995,2012-09-12,0.0005428077446352209
5987791.356950801,2012-09-13,-0.00832298407319454
6008773.396950802,2012-09-14,0.0035041367925494615
5803837.196950802,2012-09-17,-0.03410616218344942
5784326.836950802,2012-09-18,-0.00336163116536925
5910455.316950801,2012-09-19,0.021805213217600095
5753100.0769508025,2012-09-20,-0.0266232010161237
5782797.9169507995,2012-09-21,0.005162058647124601
5840431.716950804,2012-09-24,0.009966421242399992
5832670.4769508,2012-09-25,-0.001328881215660549
5786816.236950801,2012-09-26,-0.00786162019287795
5921937.836950802,2012-09-27,0.02334990337816567
6044757.956950801,2012-09-28,0.02073985296394798
6011709.116950804,2012-10-08,-0.005467355390465944
6168294.556950799,2012-10-09,0.026046742607436224
6154995.3169508,2012-10-10,-0.002156064350885001
6079204.8769507995,2012-10-11,-0.012313647061805932
6073539.236950801,2012-10-12,-0.0009319705643545673
6076456.196950802,2012-10-15,0.00048027350877299924
6110116.5169508,2012-10-16,0.005539465588000114
6110616.7969508,2012-10-17,8.187732567987993e-05
6221523.516950801,2012-10-18,0.01814984046378809
6190149.636950803,2012-10-19,-0.0050427969796335015
6203831.7569508,2012-10-22,0.002210305211092889
6048671.796950802,2012-10-23,-0.025010342974913224
5955896.996950801,2012-10-24,-0.01533804496497393
5934682.396950803,2012-10-25,-0.003561948772932033
5839453.916950801,2012-10-26,-0.01604609541513613
5810695.0369508015,2012-10-29,-0.004924926270334695
5792488.236950801,2012-10-30,-0.003133325683798871
5833353.116950803,2012-10-31,0.007054805867247493
5983858.716950802,2012-11-01,0.025800872496926974
6011563.4769508,2012-11-02,0.004629915462662337
6023110.236950804,2012-11-05,0.0019207582260880596
6062763.156950799,2012-11-06,0.006583462437185883
6076788.116950801,2012-11-07,0.0023132950499513694
6016092.636950801,2012-11-08,-0.009988085618896858
5981709.6769508,2012-11-09,-0.005715164655015648
5948533.676950802,2012-11-12,-0.005546240421502646
5878142.1969508,2012-11-13,-0.01183341707768304
5891050.7569508,2012-11-14,0.0021960271744865256
5843116.9969508,2012-11-15,-0.008136708030132667
5819543.2769508,2012-11-16,-0.004034442577874331
5766301.036950798,2012-11-19,-0.00914886915797608
5727567.196950802,2012-11-20,-0.006717276769247271
5781294.996950801,2012-11-21,0.009380562139646775
5708332.996950801,2012-11-22,-0.01262035582658938
5771232.516950802,2012-11-23,0.011018894663923584
5747057.516950801,2012-11-26,-0.004188879919323263
5601905.796950802,2012-11-27,-0.025256702159649036
5507324.916950801,2012-11-28,-0.016883696982459506
5483939.476950802,2012-11-29,-0.004246243022274276
5605061.676950798,2012-11-30,0.022086713485638843
5545441.8369508,2012-12-03,-0.010636785719088104
5597473.156950802,2012-12-04,0.009382718551532276
5808438.476950802,2012-12-05,0.0376893848500246
5752623.796950801,2012-12-06,-0.009609240111862372
5852304.236950802,2012-12-07,0.017327821793741593
5866452.556950803,2012-12-10,0.0024175639931141024
5823245.276950799,2012-12-11,-0.007365146070909656
5825272.0769508,2012-12-12,0.00034805334544696365
5781672.716950801,2012-12-13,-0.007484519078947538
6003829.236950804,2012-12-14,0.03842426420102951
5976025.956950801,2012-12-17,-0.004630924515455215
5980113.796950802,2012-12-18,0.0006840398668694903
5997783.156950799,2012-12-19,0.0029546862484466363
6054479.916950801,2012-12-20,0.009452952618718369
6103731.1969508,2012-12-21,0.008134683849905677
6207691.116950802,2012-12-24,0.017032191727567536
6307439.9569508,2012-12-25,0.016068589451498694
6330565.956950802,2012-12-26,0.003666463756744509
6315155.0769508,2012-12-27,-0.0024343605460870332
6410291.516950801,2012-12-28,0.015064782866098136
6566383.236950803,2012-12-31,0.024350174962752824
6446698.8369508,2013-01-04,-0.018226837466096435
6448062.036950803,2013-01-07,0.00021145706267367004
6472811.916950801,2013-01-08,0.0038383439641505035
6437389.276950801,2013-01-09,-0.005472527311852993
6451825.316950802,2013-01-10,0.0022425302213258114
6350234.236950803,2013-01-11,-0.0157460989734316
6589585.556950802,2013-01-14,0.0376917308982494
6648028.876950802,2013-01-15,0.00886904335559513
6594542.676950802,2013-01-16,-0.008045422333443963
6555629.836950802,2013-01-17,-0.0059007639962673775
6725709.716950803,2013-01-18,0.02594409450047741
6717633.0769508,2013-01-21,-0.0012008606288267387
6611453.076950802,2013-01-22,-0.01580616249558453
6682461.276950803,2013-01-23,0.010740180588674875
6564920.436950804,2013-01-24,-0.017589453216200646
6661242.2769508,2013-01-25,0.014672202188140249
6833485.196950802,2013-01-28,0.025857477154973996
6844835.196950803,2013-01-29,0.0016609386971475626
6768269.156950801,2013-01-30,-0.011185958141710972
6713037.996950803,2013-01-31,-0.008160307859990557
6775285.636950802,2013-02-01,0.009272648244844195
6724084.356950802,2013-02-04,-0.00755706589265559
6790687.156950802,2013-02-05,0.009905110713126497
6816662.276950803,2013-02-06,0.0038251092120202834
6862315.316950803,2013-02-07,0.006697271794491977
7026989.6769508,2013-02-08,0.023996909555180412
6984036.0769508025,2013-02-18,-0.0061126601823380255
6895094.036950802,2013-02-19,-0.0127350487626392
7032637.876950802,2013-02-20,0.019948073117335596
6830740.316950803,2013-02-21,-0.02870865293117264
6784470.596950801,2013-02-22,-0.006773748942728974
6813077.516950802,2013-02-25,0.004216529438989314
6778339.196950802,2013-02-26,-0.005098770697026689
6749848.276950802,2013-02-27,-0.0042032301972755315
6904429.636950802,2013-02-28,0.022901456989464553
6954981.756950801,2013-03-01,0.007321693848461708
6730814.396950802,2013-03-04,-0.03223119309780598
6893024.476950801,2013-03-05,0.024099621596085585
6965956.236950802,2013-03-06,0.010580516614132618
6816996.2769508045,2013-03-07,-0.0213839930848031
6747885.9169508,2013-03-08,-0.010137948913611083
6725462.196950802,2013-03-11,-0.0033230733708271565
6619776.396950799,2013-03-12,-0.01571428058103108
6537484.396950798,2013-03-13,-0.012431235598517554
6654132.516950803,2013-03-14,0.01784296725119705
6653036.916950801,2013-03-15,-0.00016464956133810382
6584143.036950801,2013-03-18,-0.010355252925843716
6547247.796950799,2013-03-19,-0.005603651043566638
6771882.356950803,2013-03-20,0.03430976907649974
6808037.756950801,2013-03-21,0.005339047268428709
6859421.396950802,2013-03-22,0.007547496332190429
6844439.556950803,2013-03-25,-0.0021841259098994703
6786990.396950801,2013-03-26,-0.008393552097579748
6888567.276950803,2013-03-27,0.014966409860493801
6738066.716950801,2013-03-28,-0.02184787546513156
6697889.436950804,2013-03-29,-0.00596273110489165
6651134.476950804,2013-04-01,-0.0069805511781163565
6499247.036950802,2013-04-02,-0.022836320709851865
6454780.076950804,2013-04-03,-0.006841863333888698
6460172.796950801,2013-04-08,0.0008354614620029732
6511285.436950802,2013-04-09,0.007911961739494933
6461255.5169508,2013-04-10,-0.007683570392427841
6450590.756950799,2013-04-11,-0.0016505708483470771
6389324.9569508005,2013-04-12,-0.009497703746588204
6332722.116950802,2013-04-15,-0.008858970295198665
6353179.756950803,2013-04-16,0.0032304654494854645
6458260.556950802,2013-04-17,0.016539875152286276
6446824.396950799,2013-04-18,-0.0017707802122809424
6574416.2769508,2013-04-19,0.019791430965662604
6559050.356950801,2013-04-22,-0.002337229550533726
6443004.1569508,2013-04-23,-0.017692530730004763
6570143.5969508,2013-04-24,0.01973294396571834
6532450.8769508,2013-04-25,-0.00573697050053712
6503936.556950801,2013-04-26,-0.004365026318163379
6434502.116950801,2013-05-02,-0.010675756042822337
6530317.236950803,2013-05-03,0.014890836658144835
6609896.356950804,2013-05-06,0.012186103233961632
6627675.316950801,2013-05-07,0.002689748679841397
6701610.516950801,2013-05-08,0.01115552534851938
6633775.636950803,2013-05-09,-0.010122175830484137
6706204.596950803,2013-05-10,0.010918210678781959
6639006.916950801,2013-05-13,-0.010020225155456086
6537589.676950803,2013-05-14,-0.015275965406973513
6556909.796950801,2013-05-15,0.0029552359439311005
6641003.076950802,2013-05-16,0.012825139067660585
6713201.756950799,2013-05-17,0.010871652845724666
6681573.636950799,2013-05-20,-0.0047113316633531355
6683642.2769508,2013-05-21,0.0003096037119998396
6673806.116950802,2013-05-22,-0.0014716766087137234
6542830.876950802,2013-05-23,-0.019625268955197117
6583454.476950803,2013-05-24,0.0062088720867155
6563278.156950802,2013-05-27,-0.003064701073067333
6671196.716950801,2013-05-28,0.016442783228028945
6711197.396950803,2013-05-29,0.00599602765398366
6677545.836950802,2013-05-30,-0.005014240829108951
6633726.876950803,2013-05-31,-0.006562135411714132
6591726.436950799,2013-06-03,-0.0063313489956809965
6523196.0369508015,2013-06-04,-0.010396426589526109
6596552.436950801,2013-06-05,0.011245469181743184
6491428.596950802,2013-06-06,-0.015936178936613032
6346057.036950802,2013-06-07,-0.022394386355614304
6169213.596950801,2013-06-13,-0.027866664130231644
6301477.276950799,2013-06-14,0.021439309552415242
6469383.316950801,2013-06-17,0.02664550431914736
6558539.716950801,2013-06-18,0.013781282640402015
6577689.756950802,2013-06-19,0.00291986338826411
6368224.356950799,2013-06-20,-0.0318448281600171
6354393.3169508,2013-06-21,-0.0021718832793481413
6118968.7969508,2013-06-24,-0.037049094737649946
6105631.156950801,2013-06-25,-0.0021797202179958397
6115066.8769507995,2013-06-26,0.0015454127112242144
6109642.2769508,2013-06-27,-0.0008870876000467431
6172975.4769508,2013-06-28,0.010366106087574156
6014341.1169508025,2013-07-01,-0.025698200258906012
6140141.436950803,2013-07-02,0.020916725133106384
6012313.556950802,2013-07-03,-0.02081839340552394
6012039.556950805,2013-07-04,-4.557313875963587e-05
6046592.196950802,2013-07-05,0.005747240960856548
5916367.1169508025,2013-07-08,-0.021536937792111965
5916543.8369508,2013-07-09,2.986968125950895e-05
6031909.876950805,2013-07-10,0.01949889042983255
6220620.3169508,2013-07-11,0.03128535469687588
6209605.276950802,2013-07-12,-0.0017707301585314639
6305893.996950799,2013-07-15,0.015506415578041333
6398626.836950803,2013-07-16,0.014705740382703114
6344778.316950803,2013-07-17,-0.008415636881500266
6277498.156950799,2013-07-18,-0.010604020603880993
6126738.796950801,2013-07-19,-0.02401583500794313
6239620.716950802,2013-07-22,0.018424470789611735
6355964.276950804,2013-07-23,0.01864593462931774
6378796.436950799,2013-07-24,0.003592241712684574
6310423.556950801,2013-07-25,-0.010718774407650122
6288352.916950802,2013-07-26,-0.0034974894792423328
6213109.236950802,2013-07-29,-0.011965562523880369
6203647.5169508,2013-07-30,-0.0015228639380313602
6154429.236950802,2013-07-31,-0.00793376475138452
6297564.396950799,2013-08-01,0.023257259851266587
6289889.4769508,2013-08-02,-0.001218712428524782
6425030.8769508,2013-08-05,0.021485496763532064
6498023.076950799,2013-08-06,0.011360599100286306
6444435.276950803,2013-08-07,-0.008246785116857724
6444678.556950801,2013-08-08,3.7750398528935136e-05
6566427.676950799,2013-08-09,0.018891418543860228
6681352.076950802,2013-08-12,0.01750181463254452
6671924.8369507985,2013-08-13,-0.001410977881636355
6634293.2369508,2013-08-14,-0.005640291358137817
6516875.756950802,2013-08-15,-0.017698566494773194
6416964.8369508,2013-08-16,-0.01533110707127383
6531397.316950801,2013-08-19,0.017832804590273588
6465380.636950801,2013-08-20,-0.010107589049692
6489371.116950802,2013-08-21,0.0037106059715790174
6476981.436950799,2013-08-22,-0.0019092266071267794
6442478.0369508015,2013-08-23,-0.0053270802666127715
6545352.3169508,2013-08-26,0.015968122733203582
6549482.036950801,2013-08-27,0.0006309392986081352
6485521.676950799,2013-08-28,-0.009765712714249863
6448117.276950799,2013-08-29,-0.0057673695136867265
6430137.596950802,2013-08-30,-0.002788361195641742
6461750.9169507995,2013-09-02,0.004916429784486809
6590856.356950804,2013-09-03,0.019979946868785792
6529389.796950803,2013-09-04,-0.009326035445329839
6483746.756950799,2013-09-05,-0.006990399014210946
6516444.9569508005,2013-09-06,0.005043102580301717
6616938.676950799,2013-09-09,0.015421555873468495
6613066.596950801,2013-09-10,-0.0005851769510100135
6645484.6369508,2013-09-11,0.004902119088736612
6668670.2369508,2013-09-12,0.003488925378155372
6680405.396950801,2013-09-13,0.0017597451340414239
6702740.9169507995,2013-09-16,0.003343437811452743
6623809.6369508,2013-09-17,-0.011775970603367214
6733493.6769508,2013-09-18,0.016559056798391314
6797427.676950801,2013-09-23,0.009494922408385342
6794874.7969508,2013-09-24,-0.00037556559941887
6716902.5569508,2013-09-25,-0.011475154779156505
6694047.6369508,2013-09-26,-0.003402598118138367
6772186.316950799,2013-09-27,0.011672859865633045
6781037.676950802,2013-09-30,0.001307016609665368
6794964.236950803,2013-10-08,0.0020537505708511095
6796723.196950803,2013-10-09,0.00025886228958138524
6705763.996950802,2013-10-10,-0.013382801883237927
6783603.596950802,2013-10-11,0.011607864523027311
6736059.9569508005,2013-10-14,-0.007008611178485169
6780882.716950799,2013-10-15,0.006654150985361484
6645927.036950799,2013-10-16,-0.019902376376845332
6654608.076950801,2013-10-17,0.0013062195765520812
6666740.036950801,2013-10-18,0.001823091587019432
6809075.836950805,2013-10-21,0.021350135030179684
6744319.396950802,2013-10-22,-0.009510312640166108
6690828.5569508,2013-10-23,-0.007931243592079196
6664640.556950797,2013-10-24,-0.003914014501656515
6450180.236950803,2013-10-25,-0.032178827675308885
6343593.516950802,2013-10-28,-0.016524611109221876
6316272.8369508,2013-10-29,-0.0043068144147315746
6324264.316950802,2013-10-30,0.0012652208361314532
6283883.596950799,2013-10-31,-0.0063850462245499395
6339034.9969508,2013-11-01,0.008776642525135658
6232311.996950801,2013-11-04,-0.016835843318633525
6255468.436950801,2013-11-05,0.003715545693368405
6155583.276950803,2013-11-06,-0.015967654701921408
6072650.356950802,2013-11-07,-0.013472796365299411
5961680.036950802,2013-11-08,-0.01827378714023642
6038652.9169508,2013-11-11,0.012911273252324218
6123909.356950804,2013-11-12,0.014118453432003797
6031864.836950801,2013-11-13,-0.015030353102063687
6140415.996950801,2013-11-14,0.017996285217636743
6219455.316950802,2013-11-15,0.012871981318407277
6352992.636950803,2013-11-18,0.021470902706874018
6302886.596950799,2013-11-19,-0.007886997965112164
6323816.3169508,2013-11-20,0.003320656286299961
6299165.196950803,2013-11-21,-0.003898139788456656
6264820.7969508,2013-11-22,-0.005452214527827737
6259458.996950802,2013-11-25,-0.0008558584792414115
6255852.9569508005,2013-11-26,-0.0005760945157973207
6307878.0769508025,2013-11-27,0.008316231273018948
6408183.7969508,2013-11-28,0.015901658018172338
6455642.076950801,2013-11-29,0.0074058862079739995
6363582.196950801,2013-12-02,-0.014260375482818333
6446421.1169508,2013-12-03,0.013017655376509785
6540489.3569508,2013-12-04,0.014592320032063899
6482502.396950801,2013-12-05,-0.008865844256496502
6423958.756950802,2013-12-06,-0.009031024813432542
6414009.316950801,2013-12-09,-0.001548801973430436
6403023.356950799,2013-12-10,-0.0017128069912477617
6335090.276950801,2013-12-11,-0.010609531812226458
6347160.796950801,2013-12-12,0.0019053430136453109
6362378.9169508,2013-12-13,0.002397626354024407
6265216.916950799,2013-12-16,-0.015271331882032446
6261850.716950799,2013-12-17,-0.0005372838713519901
6346522.156950802,2013-12-18,0.013521791532141947
6250797.9169507995,2013-12-19,-0.015082944269746767
6082511.5169508,2013-12-20,-0.026922386907380802
6104678.556950801,2013-12-23,0.0036443893181665743
6086814.356950802,2013-12-24,-0.0029263129636299956
6127683.356950801,2013-12-25,0.006714349675102094
6069135.276950802,2013-12-26,-0.009554684305543737
6187028.4369508,2013-12-27,0.019425034147406484
6202150.436950801,2013-12-30,0.002444145869717973
6228786.196950801,2013-12-31,0.00429460076319832
6297801.2369508,2014-01-02,0.011080014278509687
6227697.1169508025,2014-01-03,-0.011131523108204644
6086304.4769508,2014-01-06,-0.022703840174750023
6111099.7969508,2014-01-07,0.00407395326571347
6097992.4769508,2014-01-08,-0.002144838152788875
6066995.316950805,2014-01-09,-0.005083174522953038
6049231.756950799,2014-01-10,-0.0029279007271317825
5939234.436950801,2014-01-13,-0.018183684213058493
6001179.3969508,2014-01-14,0.010429788663436135
6043701.836950799,2014-01-15,0.007085680528331695
6044570.916950803,2014-01-16,0.0001437992845196856
5910315.3969508,2014-01-17,-0.02221092644037148
5768962.276950801,2014-01-20,-0.023916341262079643
5810878.7169508,2014-01-21,0.007265854409808092
5960742.836950801,2014-01-22,0.02579026809883933
5968784.476950802,2014-01-23,0.001349100308463358
6055795.916950803,2014-01-24,0.014577748674961644
5959421.076950802,2014-01-27,-0.015914479503881362
5953127.556950802,2014-01-28,-0.0010560623118813783
5944672.4369508,2014-01-29,-0.001420282014641172
5922405.0369508015,2014-01-30,-0.003745774092040688
5905704.316950803,2014-02-07,-0.0028199219566713563
6121143.3569508,2014-02-10,0.036479821616133945
6215488.876950802,2014-02-11,0.015413055126844766
6225044.556950801,2014-02-12,0.0015373979728987575
6141287.9569508,2014-02-13,-0.013454779196155342
6204796.8769507995,2014-02-14,0.010341303069516528
6228407.596950802,2014-02-17,0.0038052365723220127
6157924.956950802,2014-02-18,-0.01131631783933107
6205541.516950801,2014-02-19,0.007732565812815118
6208977.596950799,2014-02-20,0.0005537115480755972
6179944.116950802,2014-02-21,-0.004676048438998381
6105251.756950803,2014-02-24,-0.012086251685533345
5931539.196950803,2014-02-25,-0.028452972443311575
5919126.9169508,2014-02-26,-0.0020925900660628827
5811648.796950801,2014-02-27,-0.018157765749575394
5882817.7569508,2014-02-28,0.012245915485694647
5913517.8769508,2014-03-03,0.005218608032473426
5881168.5569508,2014-03-04,-0.005470401996430674
5817198.836950799,2014-03-05,-0.010877042441573392
5809413.8769508,2014-03-06,-0.0013382660999223805
5887868.676950801,2014-03-07,0.013504770302435354
5698504.396950802,2014-03-10,-0.032161770309399484
5771161.436950801,2014-03-11,0.012750194601740983
5730664.996950802,2014-03-12,-0.007017034689189905
5817518.356950801,2014-03-13,0.015155895528042862
5762885.8369508,2014-03-14,-0.009391035257280356
5823278.956950803,2014-03-17,0.010479666213890848
5786329.316950803,2014-03-18,-0.0063451605655773236
5698921.6369508,2014-03-19,-0.015105894464724878
5558937.836950799,2014-03-20,-0.02456320843093729
5674088.116950802,2014-03-21,0.02071443922876548
5701080.316950802,2014-03-24,0.004757099192619796
5668669.0769508025,2014-03-25,-0.005685104962235399
5700561.196950804,2014-03-26,0.005626033124720209
5607078.916950802,2014-03-27,-0.016398785447651276
5575114.476950802,2014-03-28,-0.005700729465991317
5550575.5169508,2014-03-31,-0.004401516794220739
5601385.356950802,2014-04-01,0.009153976888492732
5602548.316950799,2014-04-02,0.00020762006644559072
5602087.876950801,2014-04-03,-8.218403018578346e-05
5647879.756950806,2014-04-04,0.008174073846361818
5833560.276950802,2014-04-08,0.03287614609207634
5871370.556950802,2014-04-09,0.0064815101250250695
5983557.8769508,2014-04-10,0.01910751823817103
6080410.9569508,2014-04-11,0.016186536838406207
6063401.636950804,2014-04-14,-0.002797396445803013
5979506.2369508,2014-04-15,-0.013836358701481921
5958578.556950801,2014-04-16,-0.0034999010237124484
5910652.276950803,2014-04-17,-0.008043240437619392
5909306.916950801,2014-04-18,-0.00022761616433564225
5839902.036950801,2014-04-21,-0.01174501188978927
5873422.196950803,2014-04-22,0.005739849707736555
5821642.316950801,2014-04-23,-0.008815964230680207
5784729.8369507985,2014-04-24,-0.0063405613038995945
5655509.676950801,2014-04-25,-0.022338149514707695
5513522.756950802,2014-04-28,-0.02510594590239512
5575652.476950802,2014-04-29,0.011268606794389902
5639509.7969508,2014-04-30,0.011452887399991063
5657050.236950803,2014-05-05,0.0031102774233118247
5660428.9169508,2014-05-06,0.0005972511924905444
5606117.9169508,2014-05-07,-0.009594855937040347
5602514.1569508,2014-05-08,-0.0006428262932366424
5583699.036950803,2014-05-09,-0.003358335110434929
5725915.076950801,2014-05-12,0.025469861297835905
5693657.796950801,2014-05-13,-0.0056335589275238185
