train/reward,time/total_timesteps,time/time_elapsed,time/iterations,time/fps,train/learning_rate,train/clip_fraction,train/explained_variance,train/clip_range,train/loss,train/entropy_loss,train/value_loss,train/n_updates,train/policy_gradient_loss,train/approx_kl,train/std
-11.682394,301056,1209,147,248,0.00025,0.4109375,0.002821803092956543,0.2,2078.521484375,-67.0091691493988,4175.368795776367,1460,0.0006226563884411008,0.06285358,1.4162338972091675
2.6821458,303104,1217,148,248,0.00025,0.2568359375,0.0016254782676696777,0.2,1879.633544921875,-67.15452017784119,2904.8145790100098,1470,-0.02254295743186958,0.024933122,1.4212396144866943
6.7255077,305152,1226,149,248,0.00025,0.330712890625,-0.00046539306640625,0.2,987.4647216796875,-67.26692266464234,2092.767329406738,1480,-0.01380691438971553,0.043727443,1.425278902053833
8.266603,307200,1234,150,248,0.00025,0.34091796875,0.005627334117889404,0.2,1061.553466796875,-67.38896684646606,2136.9899662017824,1490,-0.014359746675836504,0.045438923,1.4305368661880493
11.788609,309248,1242,151,248,0.00025,0.253466796875,0.002918720245361328,0.2,1286.5445556640625,-67.50235028266907,3110.563720703125,1500,-0.024643582865246573,0.02961365,1.4340336322784424
4.621562,311296,1250,152,248,0.00025,0.293115234375,0.0011132359504699707,0.2,845.4742431640625,-67.62602014541626,2052.0444942474364,1510,-0.02552754138596356,0.028085027,1.4395431280136108
-68.71168,313344,1258,153,248,0.00025,0.260595703125,0.0034826993942260742,0.2,1657.0252685546875,-67.75471577644348,3596.8317169189454,1520,-0.018686838448047638,0.028433856,1.4435603618621826
-5.0446434,315392,1267,154,248,0.00025,0.295556640625,0.003408968448638916,0.2,1374.3564453125,-67.85875158309936,2894.3062385559083,1530,-0.02337954149406869,0.028846458,1.447556972503662
-80.11584,317440,1275,155,248,0.00025,0.271728515625,0.017183005809783936,0.2,1302.201171875,-67.94595088958741,2834.6275535583495,1540,-0.02495445587410359,0.029522281,1.4502503871917725
-1.5946504,319488,1283,156,248,0.00025,0.32236328125,-0.0021768808364868164,0.2,1278.82958984375,-68.02851366996765,2970.745728302002,1550,-0.018594971812854057,0.032793473,1.4539440870285034
-0.91805696,321536,1292,157,248,0.00025,0.24873046875,-0.006285548210144043,0.2,1764.3382568359375,-68.09244332313537,2992.74591217041,1560,-0.027205917207174933,0.025327861,1.4549927711486816
1.086252,323584,1300,158,248,0.00025,0.257470703125,-0.005561470985412598,0.2,1041.10546875,-68.13142986297608,2758.348257446289,1570,-0.023999683669535442,0.03003558,1.4578543901443481
9.394139,325632,1308,159,248,0.00025,0.336865234375,-0.0026036500930786133,0.2,1243.0791015625,-68.25880827903748,1788.4384979248048,1580,-0.021014861528237817,0.031428047,1.464380145072937
-7.224017,327680,1316,160,248,0.00025,0.4087890625,0.01911342144012451,0.2,941.4207153320312,-68.40288228988648,1852.0326217651368,1590,-0.016791894131165462,0.046446178,1.4688329696655273
18.689072,329728,1325,161,248,0.00025,0.315087890625,0.01483452320098877,0.2,688.0654296875,-68.49201292991638,1509.5873123168944,1600,-0.015337837935658172,0.03902527,1.471973180770874
-0.5019178,331776,1333,162,248,0.00025,0.362255859375,-0.0050201416015625,0.2,1081.23681640625,-68.57910361289979,2193.8987518310546,1610,-0.0049926809937460345,0.04513062,1.4749599695205688
-19.713085,333824,1341,163,248,0.00025,0.25673828125,0.00412905216217041,0.2,1167.3531494140625,-68.639977312088,1942.7141853332519,1620,-0.03534099689277355,0.023666311,1.4775731563568115
-4.369304,335872,1350,164,248,0.00025,0.3736328125,0.008266866207122803,0.2,1336.30224609375,-68.76991081237793,2222.1091232299805,1630,-0.018223618669435383,0.038888395,1.4840891361236572
6.717555,337920,1358,165,248,0.00025,0.3466796875,0.008863389492034912,0.2,651.113037109375,-68.87754263877869,1467.468885040283,1640,-0.00493800008262042,0.042169064,1.4863576889038086
-11.522545,339968,1366,166,248,0.00025,0.300390625,0.027658164501190186,0.2,531.9063110351562,-68.95493540763854,1567.8944843292236,1650,-0.021199131618777754,0.028200775,1.4912729263305664
-3.611783,342016,1374,167,248,0.00025,0.349658203125,0.014542877674102783,0.2,2291.34130859375,-69.07886333465576,3305.116989898682,1660,-0.009531654242891818,0.039149504,1.4954814910888672
0.4919643,344064,1382,168,248,0.00025,0.344482421875,0.02452671527862549,0.2,1334.098876953125,-69.179278755188,2464.2734809875487,1670,-0.007284393679583445,0.046606254,1.499101161956787
6.2978272,346112,1390,169,248,0.00025,0.386572265625,0.02795177698135376,0.2,844.467529296875,-69.28003768920898,1622.5393810272217,1680,-0.01278505809023045,0.055640988,1.5034641027450562
11.954191,348160,1398,170,248,0.00025,0.302001953125,0.018406033515930176,0.2,546.9210815429688,-69.36871724128723,1459.3319953918458,1690,-0.01823583889636211,0.03376471,1.5067206621170044
-9.528108,350208,1407,171,248,0.00025,0.36357421875,0.0020862817764282227,0.2,965.5288696289062,-69.45235443115234,2097.0817741394044,1700,-0.00867059517040616,0.051532596,1.5105235576629639
9.438803,352256,1415,172,248,0.00025,0.27802734375,0.023259520530700684,0.2,1369.0997314453125,-69.53536801338196,3025.472470855713,1710,-0.017088786186650395,0.028634243,1.512977957725525
-4.5342107,354304,1424,173,248,0.00025,0.278759765625,0.025923550128936768,0.2,949.2235107421875,-69.61334853172302,3026.4125122070313,1720,-0.014871000885614194,0.033155132,1.5170936584472656
-0.64657307,356352,1432,174,248,0.00025,0.378076171875,0.0009958744049072266,0.2,1801.617431640625,-69.73457961082458,3155.261203765869,1730,-0.009064360156480688,0.0558636,1.522472858428955
1.2903464,358400,1440,175,248,0.00025,0.323779296875,-0.0016361474990844727,0.2,881.66796875,-69.856001329422,1770.301830291748,1740,-0.015240111140883528,0.037053782,1.5263880491256714
5.2326493,360448,1449,176,248,0.00025,0.351123046875,0.002590656280517578,0.2,1182.8294677734375,-69.95721554756165,1961.635220336914,1750,-0.018180743986158633,0.039913956,1.5304806232452393
-1.4384129,362496,1457,177,248,0.00025,0.37373046875,-0.02474057674407959,0.2,1188.2135009765625,-70.03954267501831,1339.6218925476073,1760,-0.01462231251061894,0.044903345,1.5330774784088135
-5.6403956,364544,1466,178,248,0.00025,0.376123046875,0.0028453469276428223,0.2,455.9842529296875,-70.12714905738831,1159.9704990386963,1770,-0.01995370287913829,0.048103217,1.5377525091171265
-0.052528974,366592,1474,179,248,0.00025,0.2548828125,0.011849701404571533,0.2,1469.80615234375,-70.20602889060974,3335.6306632995606,1780,-0.017910165055945983,0.02657298,1.5398085117340088
11.361531,368640,1482,180,248,0.00025,0.399560546875,0.016467034816741943,0.2,570.9850463867188,-70.28061971664428,1497.5781085968017,1790,-0.012922588174114935,0.055602394,1.5444968938827515
28.006966,370688,1491,181,248,0.00025,0.401806640625,0.005909919738769531,0.2,1051.3978271484375,-70.38944301605224,2470.3498870849608,1800,-0.011788471881300212,0.049304854,1.5477460622787476
-2.6737669,372736,1499,182,248,0.00025,0.369384765625,-0.0273360013961792,0.2,801.7972412109375,-70.48605709075927,1429.6260063171387,1810,-0.009595303892274388,0.046502657,1.5526095628738403
-8.930912,374784,1508,183,248,0.00025,0.37802734375,0.01828789710998535,0.2,795.1825561523438,-70.58657183647156,1660.1691215515136,1820,-0.008788414881564677,0.03913904,1.5567598342895508
-4.6800504,376832,1516,184,248,0.00025,0.444677734375,-0.009545326232910156,0.2,1274.386474609375,-70.73540115356445,1384.8517978668212,1830,-0.0025971669325372203,0.077424176,1.564239501953125
-17.959276,378880,1524,185,248,0.00025,0.357275390625,0.006290853023529053,0.2,263.40283203125,-70.82470569610595,1112.5475845336914,1840,-0.01973401497816667,0.04712134,1.564377784729004
-5.1262517,380928,1532,186,248,0.00025,0.29951171875,0.009591400623321533,0.2,885.1725463867188,-70.87793302536011,2270.5827758789064,1850,-0.015263276561745443,0.033680554,1.568626046180725
-0.64272976,382976,1540,187,248,0.00025,0.2302734375,-0.014690637588500977,0.2,802.5833129882812,-70.98034143447876,2051.219124984741,1860,-0.022059087778325194,0.02271805,1.5721832513809204
27.10336,385024,1549,188,248,0.00025,0.365234375,0.009919464588165283,0.2,575.4210815429688,-71.08501672744751,1276.8678966522216,1870,-0.0085424585340661,0.05000961,1.5779823064804077
38.238293,387072,1557,189,248,0.00025,0.26826171875,-0.026277542114257812,0.2,866.9186401367188,-71.16854739189148,1797.6762405395507,1880,-0.011876973768812605,0.046980824,1.5797282457351685
3.9229662,389120,1565,190,248,0.00025,0.25283203125,0.0052759647369384766,0.2,893.0553588867188,-71.22168307304382,2007.788419342041,1890,-0.02718074471631553,0.029981207,1.582785964012146
-3.3917809,391168,1573,191,248,0.00025,0.27802734375,-0.023156285285949707,0.2,750.6098022460938,-71.30025162696839,2257.64331741333,1900,-0.018936696749005933,0.02977599,1.5862607955932617
-2.296811,393216,1581,192,248,0.00025,0.385205078125,-0.00632631778717041,0.2,691.27685546875,-71.40597858428956,1898.540983581543,1910,-0.0050983526831259954,0.051328324,1.5914149284362793
2.910493,395264,1589,193,248,0.00025,0.421240234375,0.011780261993408203,0.2,705.0924072265625,-71.56358079910278,1396.390433883667,1920,-0.008759455897961742,0.05971125,1.5991926193237305
17.94506,397312,1597,194,248,0.00025,0.351708984375,0.0092926025390625,0.2,681.7462768554688,-71.69069719314575,1108.9422863006591,1930,-0.014341827439784538,0.047478966,1.6029239892959595
0.82351553,399360,1606,195,248,0.00025,0.33935546875,-0.008241772651672363,0.2,482.0051574707031,-71.78382215499877,1067.724220275879,1940,-0.01718854049104266,0.040920615,1.607505202293396
-11.773569,401408,1614,196,248,0.00025,0.247705078125,0.000437319278717041,0.2,1109.569580078125,-71.86842188835143,1782.2035446166992,1950,-0.016425350468489343,0.024518877,1.6101361513137817
0.7686039,403456,1622,197,248,0.00025,0.261865234375,-0.004407286643981934,0.2,751.4348754882812,-71.96305270195008,1544.1078945159911,1960,-0.022326733953377698,0.02414749,1.615980863571167
-77.809235,405504,1630,198,248,0.00025,0.249951171875,0.012633442878723145,0.2,1158.53662109375,-72.08050394058228,2114.287042236328,1970,-0.019603514909977093,0.023524096,1.6200463771820068
18.899742,407552,1638,199,248,0.00025,0.237646484375,-0.010311365127563477,0.2,994.6819458007812,-72.15510864257813,1794.8060028076172,1980,-0.028007757337763905,0.022626374,1.6220334768295288
-3.1081684,409600,1646,200,248,0.00025,0.270703125,0.011961936950683594,0.2,887.0800170898438,-72.19799118041992,1969.7038917541504,1990,-0.022922948643099517,0.028853007,1.6237280368804932
-1.1357238,411648,1655,201,248,0.00025,0.329736328125,-0.022591233253479004,0.2,529.3148193359375,-72.26964025497436,1355.2427577972412,2000,-0.014443776228290517,0.040298246,1.6284162998199463
-0.2087334,413696,1663,202,248,0.00025,0.1775390625,0.016247153282165527,0.2,1519.669921875,-72.3641471862793,2133.384658050537,2010,-0.02677792873873841,0.014962286,1.6317014694213867
0.40885603,415744,1671,203,248,0.00025,0.197119140625,0.004647970199584961,0.2,915.5278930664062,-72.43309631347657,2547.2399154663085,2020,-0.022870245680678636,0.021025876,1.634274959564209
0.73571473,417792,1680,204,248,0.00025,0.256982421875,-0.017763614654541016,0.2,1422.297607421875,-72.54336647987365,1558.735326385498,2030,-0.022614155936753377,0.025727017,1.6414650678634644
2.9254858,419840,1688,205,248,0.00025,0.271484375,0.007732510566711426,0.2,753.038330078125,-72.67647624015808,1612.828734588623,2040,-0.023534291327814573,0.024514139,1.6453931331634521
-4.3636575,421888,1696,206,248,0.00025,0.320751953125,-0.008909940719604492,0.2,962.9046630859375,-72.7482626914978,1861.8563011169433,2050,-0.011621058965101839,0.03318065,1.6484333276748657
-24.170689,423936,1705,207,248,0.00025,0.24482421875,0.008529722690582275,0.2,745.3035888671875,-72.85268096923828,1332.0152042388916,2060,-0.024135478399693967,0.02343443,1.6538101434707642
16.660334,425984,1713,208,248,0.00025,0.3125,-0.0003229379653930664,0.2,1042.208740234375,-72.95231394767761,2018.56336517334,2070,-0.013808461203007027,0.031224506,1.6580429077148438
1.9868097,428032,1722,209,248,0.00025,0.357763671875,-0.007300615310668945,0.2,654.1416015625,-73.03849878311158,1655.019121170044,2080,-0.009299850325623993,0.036543526,1.6607422828674316
-0.96977913,430080,1730,210,248,0.00025,0.2876953125,0.01793825626373291,0.2,527.2503662109375,-73.13146214485168,1291.7210601806642,2090,-0.02136162061651703,0.02977337,1.6656445264816284
0.88645744,432128,1739,211,248,0.00025,0.27119140625,0.014307916164398193,0.2,1246.7445068359375,-73.27533049583435,1722.876012802124,2100,-0.026974182896810816,0.025471877,1.6735836267471313
0.43717498,434176,1747,212,248,0.00025,0.2888671875,-0.015661001205444336,0.2,731.9187622070312,-73.41782855987549,1873.2434337615966,2110,-0.015183348138816655,0.034887683,1.6790952682495117
-9.440295,436224,1755,213,248,0.00025,0.333447265625,0.006961643695831299,0.2,803.7291259765625,-73.53370718955993,1912.5632041931153,2120,-0.015874615477514453,0.046474703,1.683995008468628
-7.521981,438272,1763,214,248,0.00025,0.29775390625,-0.0010728836059570312,0.2,1329.939208984375,-73.6251006603241,1404.2759117126466,2130,-0.01579272640228737,0.030100955,1.688118815422058
9.864139,440320,1771,215,248,0.00025,0.22197265625,0.012599050998687744,0.2,1190.003173828125,-73.72552213668823,1859.9716022491455,2140,-0.027308096588240006,0.029557273,1.6927241086959839
-3.125719,442368,1780,216,248,0.00025,0.279345703125,-0.00047409534454345703,0.2,959.0652465820312,-73.81456432342529,1619.9581310272217,2150,-0.022158528325962833,0.03221914,1.6961394548416138
18.627796,444416,1788,217,248,0.00025,0.255029296875,-0.0012420415878295898,0.2,944.2760009765625,-73.88974924087525,2017.5019416809082,2160,-0.02343173875560751,0.024313623,1.6988449096679688
2.0564759,446464,1796,218,248,0.00025,0.215185546875,0.0030155181884765625,0.2,1491.9910888671875,-73.96854591369629,1961.8057285308837,2170,-0.022279941380838865,0.019932456,1.7033723592758179
11.664335,448512,1805,219,248,0.00025,0.22275390625,0.002295970916748047,0.2,1772.9635009765625,-74.0897488117218,2938.9856018066407,2180,-0.019448793184710666,0.021590583,1.7098838090896606
-0.5894127,450560,1813,220,248,0.00025,0.23818359375,0.006018877029418945,0.2,905.7651977539062,-74.22371053695679,2155.080495071411,2190,-0.021139498631237076,0.025292214,1.7150626182556152
-0.9301538,452608,1821,221,248,0.00025,0.28876953125,-0.007230877876281738,0.2,1516.9117431640625,-74.36317582130432,1422.6615310668944,2200,-0.01697600248735398,0.030527962,1.7224082946777344
-7.60372,454656,1830,222,248,0.00025,0.28251953125,0.00012058019638061523,0.2,753.2723388671875,-74.49160799980163,1355.379441833496,2210,-0.02647032916720491,0.028026082,1.7271323204040527
0.10284784,456704,1838,223,248,0.00025,0.303564453125,0.01573312282562256,0.2,1549.9158935546875,-74.59734196662903,2004.2583087921143,2220,-0.016456604076665826,0.02865959,1.7321927547454834
8.657163,458752,1846,224,248,0.00025,0.1837890625,0.008924663066864014,0.2,826.3377075195312,-74.69630489349365,1765.618166732788,2230,-0.02320031564886449,0.023244375,1.7362494468688965
10.74353,460800,1854,225,248,0.00025,0.29130859375,0.012517094612121582,0.2,627.6782836914062,-74.78273143768311,1515.6015628814698,2240,-0.01996645825856831,0.03692108,1.7393722534179688
-3.9824305,462848,1862,226,248,0.00025,0.1708984375,0.03426021337509155,0.2,1070.176513671875,-74.81873264312745,2351.62797164917,2250,-0.014026081128395162,0.016534438,1.7398951053619385
-9.498799,464896,1870,227,248,0.00025,0.155126953125,0.03474104404449463,0.2,1001.782958984375,-74.87167916297912,3595.035972595215,2260,-0.023384469271695706,0.014999608,1.744268774986267
-7.0191865,466944,1879,228,248,0.00025,0.215234375,0.011629045009613037,0.2,1192.139892578125,-74.94635763168336,2911.316854095459,2270,-0.017274733938393183,0.02387185,1.7466213703155518
5.6974983,468992,1887,229,248,0.00025,0.145751953125,0.016759216785430908,0.2,1004.5330200195312,-74.99062204360962,2978.616040802002,2280,-0.024449257575906814,0.014125451,1.7488914728164673
-4.3139677,471040,1896,230,248,0.00025,0.18759765625,0.03326106071472168,0.2,1580.2103271484375,-75.07008500099182,2304.890489959717,2290,-0.023211536646704188,0.016785173,1.7538933753967285
19.346718,473088,1904,231,248,0.00025,0.331982421875,0.014017045497894287,0.2,1103.8382568359375,-75.15308537483216,2061.046434020996,2300,-0.01662431695876876,0.046764128,1.7565500736236572
7.2804856,475136,1912,232,248,0.00025,0.250927734375,0.04130101203918457,0.2,1517.2447509765625,-75.23249802589416,2476.1794670104982,2310,-0.01906119123013923,0.028618498,1.7613599300384521
0.09073824,477184,1920,233,248,0.00025,0.22861328125,0.026277780532836914,0.2,1115.385498046875,-75.31417059898376,2339.4470932006834,2320,-0.014102486555930226,0.023196865,1.7642170190811157
-8.57661,479232,1929,234,248,0.00025,0.25927734375,0.05540430545806885,0.2,654.8707275390625,-75.39900274276734,2077.1203079223633,2330,-0.02070212655235082,0.023187928,1.7695573568344116
-5.379694,481280,1937,235,248,0.00025,0.26279296875,0.020584404468536377,0.2,1382.620361328125,-75.4921802520752,2091.2557991027834,2340,-0.01702364653465338,0.030742876,1.7720372676849365
-0.4671175,483328,1945,236,248,0.00025,0.25224609375,0.03990358114242554,0.2,1859.9256591796875,-75.56192498207092,3096.483023071289,2350,-0.01468561850488186,0.026670145,1.7764819860458374
4.1601825,485376,1954,237,248,0.00025,0.239111328125,0.03024989366531372,0.2,1053.5125732421875,-75.59930753707886,2402.8529014587402,2360,-0.012616999250894878,0.030899942,1.7757424116134644
2.8510585,487424,1962,238,248,0.00025,0.257568359375,0.01834404468536377,0.2,1010.7744140625,-75.63936738967895,1971.499443435669,2370,-0.016406197029573376,0.030413708,1.7811341285705566
-13.078139,489472,1971,239,248,0.00025,0.23359375,0.046426594257354736,0.2,738.2412719726562,-75.74143962860107,2499.948741149902,2380,-0.02549739666574169,0.023961892,1.7843164205551147
2.7066166,491520,1979,240,248,0.00025,0.19814453125,0.10730516910552979,0.2,1055.6007080078125,-75.8513846874237,2591.2262397766112,2390,-0.023546326911309735,0.016514687,1.7909377813339233
4.036943,493568,1987,241,248,0.00025,0.353759765625,0.05807292461395264,0.2,797.373291015625,-75.97803473472595,2437.158554840088,2400,-0.00504336224985309,0.04272165,1.7964850664138794
6.434635,495616,1995,242,248,0.00025,0.286279296875,0.07745635509490967,0.2,771.962158203125,-76.07730436325073,2264.649834442139,2410,-0.017239656194578856,0.024511045,1.8005599975585938
26.232878,497664,2004,243,248,0.00025,0.229736328125,0.09453791379928589,0.2,1385.8028564453125,-76.17434821128845,2476.2728034973143,2420,-0.02931770218128804,0.018874751,1.8054883480072021
-47.141132,499712,2012,244,248,0.00025,0.23134765625,0.09551763534545898,0.2,1171.2835693359375,-76.27670965194702,2605.4313468933105,2430,-0.014760343742091208,0.031212274,1.8102768659591675
-56.648056,501760,2020,245,248,0.00025,0.218359375,0.06585407257080078,0.2,1754.7152099609375,-76.34911150932312,3461.9425010681152,2440,-0.021297992116888053,0.019948304,1.813124179840088
-1.5827879,503808,2028,246,248,0.00025,0.220361328125,0.07124698162078857,0.2,1443.700927734375,-76.40048117637635,2970.9962982177735,2450,-0.02469575910254207,0.01916763,1.8147019147872925
-2.5102262,505856,2036,247,248,0.00025,0.233203125,0.07272249460220337,0.2,901.7814331054688,-76.4538447380066,2681.8684478759765,2460,-0.024238077813060956,0.023679331,1.818387508392334
-2.4679692,507904,2045,248,248,0.00025,0.2095703125,0.09484636783599854,0.2,1298.512939453125,-76.49328694343566,2550.1736419677736,2470,-0.02661756673187483,0.019962354,1.8193063735961914
-15.050489,509952,2053,249,248,0.00025,0.2201171875,0.041937172412872314,0.2,1738.6187744140625,-76.57870779037475,3640.3708213806153,2480,-0.024034180105081758,0.019976988,1.8266572952270508
16.289225,512000,2061,250,248,0.00025,0.1896484375,0.04220378398895264,0.2,1854.585205078125,-76.69994792938232,3092.4908088684083,2490,-0.017967288751970047,0.016719012,1.8305284976959229
1.1082033,514048,2070,251,248,0.00025,0.273193359375,0.09260720014572144,0.2,871.7946166992188,-76.76334223747253,2237.2998794555665,2500,-0.02721380163275171,0.025829814,1.8331979513168335
-8.481011,516096,2078,252,248,0.00025,0.284716796875,0.12619483470916748,0.2,1238.4443359375,-76.8150260925293,2324.3247253417967,2510,-0.01495837146503618,0.028819192,1.8356047868728638
-8.881391,518144,2086,253,248,0.00025,0.216015625,0.06771016120910645,0.2,2040.8651123046875,-76.85783143043518,2916.203261566162,2520,-0.021938001322268974,0.021069467,1.8377288579940796
-3.6227095,520192,2094,254,248,0.00025,0.27880859375,0.059655189514160156,0.2,1184.5736083984375,-76.89995636940003,2553.6015060424807,2530,-0.020778244291432203,0.03823065,1.840266227722168
-0.86327714,522240,2103,255,248,0.00025,0.17998046875,0.015085577964782715,0.2,1503.3441162109375,-76.98758039474487,3007.9354621887205,2540,-0.02632614326721523,0.017061904,1.8459866046905518
-11.684504,524288,2111,256,248,0.00025,0.303076171875,0.07096433639526367,0.2,1456.1707763671875,-77.08037815093994,2530.4932655334474,2550,-0.017626968279364517,0.032741684,1.8504524230957031
-6.9972315,526336,2120,257,248,0.00025,0.21826171875,0.03831636905670166,0.2,893.3425903320312,-77.17214088439941,2790.257322692871,2560,-0.021445423539262265,0.022755649,1.854609489440918
6.709715,528384,2128,258,248,0.00025,0.296728515625,0.03526228666305542,0.2,1362.5928955078125,-77.22581405639649,3517.2163833618165,2570,-0.01632318149204366,0.03301262,1.8561674356460571
23.452417,530432,2136,259,248,0.00025,0.286279296875,0.0459367036819458,0.2,1043.82666015625,-77.29553990364074,2596.510062408447,2580,-0.02374903279123828,0.027549129,1.8612990379333496
-9.682328,532480,2144,260,248,0.00025,0.291650390625,0.0134660005569458,0.2,1454.92822265625,-77.39087219238282,2434.2381370544435,2590,-0.02010124734370038,0.036541395,1.8658456802368164
6.226357,534528,2153,261,248,0.00025,0.20400390625,0.007826745510101318,0.2,1123.4278564453125,-77.50355143547058,3626.5651092529297,2600,-0.026771742897108198,0.017829943,1.8721134662628174
-9.9060335,536576,2161,262,248,0.00025,0.1880859375,0.0005721449851989746,0.2,2239.688720703125,-77.59364609718322,3323.370669555664,2610,-0.025838674139231445,0.01750889,1.875268578529358
-6.7618794,538624,2170,263,248,0.00025,0.2224609375,-0.005354166030883789,0.2,2267.028564453125,-77.63866686820984,4241.653715515136,2620,-0.016884440169087613,0.0268874,1.876822590827942
7.592755,540672,2178,264,248,0.00025,0.24404296875,0.011506915092468262,0.2,1543.352783203125,-77.67197499275207,3045.1323585510254,2630,-0.02655397226335481,0.030414943,1.8779592514038086
8.049248,542720,2186,265,248,0.00025,0.29658203125,0.02304708957672119,0.2,1750.4154052734375,-77.72665820121765,2839.7358268737794,2640,-0.018874491906899493,0.04259308,1.8820536136627197
-0.32476792,544768,2195,266,248,0.00025,0.344873046875,0.01482623815536499,0.2,687.594970703125,-77.80991749763488,2078.9982498168947,2650,-0.021370892159757203,0.03912607,1.8858251571655273
-3.986823,546816,2203,267,248,0.00025,0.290234375,-0.000942230224609375,0.2,324.87200927734375,-77.89820833206177,1671.056918334961,2660,-0.024023259451496415,0.02796672,1.8908494710922241
-4.544213,548864,2211,268,248,0.00025,0.427099609375,0.014491558074951172,0.2,1146.914794921875,-77.98349103927612,2914.793292236328,2670,-0.0037237581476802007,0.058922045,1.8942855596542358
6.980972,550912,2220,269,248,0.00025,0.3478515625,0.003368854522705078,0.2,1576.5675048828125,-78.04500260353089,2622.995672607422,2680,-0.011683789273956791,0.046677064,1.8984336853027344
-3.648861,552960,2228,270,248,0.00025,0.412255859375,0.04719424247741699,0.2,558.7907104492188,-78.14748139381409,1695.3467639923097,2690,-0.009324828484386672,0.06618869,1.9039764404296875
-4.404218,555008,2236,271,248,0.00025,0.234033203125,-0.019112229347229004,0.2,1132.4676513671875,-78.22706084251404,2154.4570335388185,2700,-0.02431436814367771,0.021800278,1.9063444137573242
8.837248,557056,2245,272,248,0.00025,0.212744140625,0.05040168762207031,0.2,904.7998657226562,-78.2718683719635,1891.3274711608888,2710,-0.027015041906270198,0.022128277,1.9089891910552979
-1.5159011,559104,2253,273,248,0.00025,0.2603515625,0.024816572666168213,0.2,417.21923828125,-78.36257247924804,1988.6907245635987,2720,-0.02417302334361011,0.031488314,1.9149789810180664
-5.018528,561152,2262,274,248,0.00025,0.251416015625,0.04988068342208862,0.2,1488.1751708984375,-78.48980383872986,2041.0309719085694,2730,-0.02157201113004703,0.02986759,1.9216328859329224
6.836879,563200,2270,275,248,0.00025,0.2587890625,0.04018068313598633,0.2,2263.732177734375,-78.60190572738648,2184.8801506042482,2740,-0.02463820534176193,0.02526243,1.9263252019882202
5.2937927,565248,2278,276,248,0.00025,0.272265625,0.0947885513305664,0.2,1146.6900634765625,-78.7300738811493,1821.9652770996095,2750,-0.02544190099579282,0.02564935,1.9328179359436035
4.4947834,567296,2287,277,248,0.00025,0.33076171875,0.01793813705444336,0.2,719.54833984375,-78.82862887382507,2456.6083671569822,2760,-0.014201509166741743,0.04868468,1.9366912841796875
-2.5369685,569344,2295,278,248,0.00025,0.232275390625,0.04431277513504028,0.2,1199.6571044921875,-78.89294896125793,2424.099609375,2770,-0.019438883778639136,0.02623254,1.9400925636291504
-14.414044,571392,2303,279,248,0.00025,0.26298828125,0.0948563814163208,0.2,943.9498901367188,-78.97146544456481,2461.7188079833986,2780,-0.014214556445949711,0.034518473,1.944638729095459
-29.977818,573440,2312,280,248,0.00025,0.244873046875,0.08708018064498901,0.2,1169.325439453125,-79.04222793579102,2756.958193206787,2790,-0.01735378363810014,0.023096167,1.947360634803772
31.478243,575488,2320,281,248,0.00025,0.2369140625,0.12676513195037842,0.2,2672.882568359375,-79.12783794403076,3341.799112701416,2800,-0.027738032847992145,0.01900151,1.953143835067749
3.4440923,577536,2328,282,248,0.00025,0.249365234375,0.15030580759048462,0.2,907.5985717773438,-79.2226508617401,2758.5419738769533,2810,-0.01866808857303113,0.030726992,1.9581838846206665
3.8993073,579584,2337,283,247,0.00025,0.2576171875,0.11066973209381104,0.2,852.1427001953125,-79.31425671577453,2488.6634506225587,2820,-0.02458175048668636,0.025833836,1.9621435403823853
8.130225,581632,2345,284,247,0.00025,0.259423828125,0.049157679080963135,0.2,1001.14208984375,-79.43995056152343,2357.8874069213866,2830,-0.020686313066107687,0.034730475,1.9703823328018188
7.99565,583680,2353,285,247,0.00025,0.202783203125,0.10381639003753662,0.2,1683.133056640625,-79.5411910533905,2655.3147552490236,2840,-0.022280594462063163,0.019684747,1.9724825620651245
3.710276,585728,2361,286,247,0.00025,0.254638671875,0.15253371000289917,0.2,1933.2603759765625,-79.607568359375,2749.3801918029785,2850,-0.014684070786461233,0.033901416,1.9784666299819946
0.9007918,587776,2370,287,247,0.00025,0.27216796875,0.1277877688407898,0.2,1387.832275390625,-79.7464424610138,2391.1023559570312,2860,-0.017054907364945394,0.024142168,1.9858413934707642
0.7759049,589824,2378,288,247,0.00025,0.230078125,0.15393978357315063,0.2,853.9052734375,-79.85365271568298,2170.3041397094726,2870,-0.022385874181054533,0.02206451,1.9896548986434937
23.874863,591872,2386,289,247,0.00025,0.22607421875,0.12450820207595825,0.2,1579.12744140625,-79.91256341934204,2323.97684173584,2880,-0.018573876685695722,0.024899425,1.9928536415100098
-1.9413757,593920,2395,290,247,0.00025,0.33388671875,0.20178455114364624,0.2,1233.0740966796875,-79.97559008598327,2330.2190811157225,2890,-0.01643110019795131,0.034033008,1.9956541061401367
-6.044504,595968,2403,291,247,0.00025,0.232421875,0.05361068248748779,0.2,1348.9395751953125,-80.03868112564086,1899.4042098999023,2900,-0.022726335321203807,0.025262073,1.9998365640640259
0.15201621,598016,2411,292,247,0.00025,0.31455078125,0.10898488759994507,0.2,1283.5460205078125,-80.11168456077576,2974.7668281555175,2910,-0.01116340657317778,0.038649604,2.0044314861297607
